date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:22:20	59830/59830	---M--	200	added ('OK')	application/pdf	etag:%22670966f5-e9b6%22	https://obsidian.md/files/security/2023-11-Obsidian-Cure53-Audit-Summary.pdf	C:/My%20Websites/cyberdeep_web/obsidian.md/files/security/2023-11-Obsidian-Cure53-Audit-Summary.pdf	(from https://obsidian.md/security)
22:22:20	650645/650645	---M--	200	added ('OK')	image/png	etag:%22670966f5-9ed95%22	https://obsidian.md/images/screenshot-tablet-2.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/screenshot-tablet-2.png	(from https://obsidian.md/mobile)
22:22:20	150521/150521	---M--	200	added ('OK')	application/pdf	etag:%22670966f5-24bf9%22	https://obsidian.md/files/security/2023-11-Obsidian-Cure53-Audit-Full.pdf	C:/My%20Websites/cyberdeep_web/obsidian.md/files/security/2023-11-Obsidian-Cure53-Audit-Full.pdf	(from https://obsidian.md/security)
22:22:21	2776/2776	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670966f5-ad8%22	https://obsidian.md/images/obsidian-logo-text-white-purple.svg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/obsidian-logo-text-white-purple.svg	(from https://obsidian.md/brand)
22:22:21	2776/2776	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670966f5-ad8%22	https://obsidian.md/images/obsidian-logo-text-purple.svg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/obsidian-logo-text-purple.svg	(from https://obsidian.md/brand)
22:22:21	2113/2113	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22670966f5-841%22	https://obsidian.md/images/obsidian-logo-text-black.svg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/obsidian-logo-text-black.svg	(from https://obsidian.md/brand)
22:22:22	110329/110329	---M-Z	200	added ('OK')	application/javascript	etag:W/%22670966f5-1aef9%22	https://obsidian.md/buy_license.js	C:/My%20Websites/cyberdeep_web/obsidian.md/buy_license.js	(from https://obsidian.md/buy/license)
22:22:22	51339/51339	---M-Z	200	added ('OK')	application/javascript	etag:W/%22670966f5-c88b%22	https://obsidian.md/buy_sync.js	C:/My%20Websites/cyberdeep_web/obsidian.md/buy_sync.js	(from https://obsidian.md/buy/sync)
22:22:23	49326/49326	---M-Z	200	added ('OK')	application/javascript	etag:W/%22670966f5-c0ae%22	https://obsidian.md/buy_publish.js	C:/My%20Websites/cyberdeep_web/obsidian.md/buy_publish.js	(from https://obsidian.md/buy/publish)
22:22:23	48241/48241	---M-Z	200	added ('OK')	application/javascript	etag:W/%22670966f5-bc71%22	https://obsidian.md/buy_catalyst.js	C:/My%20Websites/cyberdeep_web/obsidian.md/buy_catalyst.js	(from https://obsidian.md/buy/catalyst)
22:22:24	26344/26344	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/2020-goty-winners/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/2020-goty-winners/index.html	(from https://obsidian.md/blog/2023-goty-winners/)
22:22:24	23571/23571	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/2021-goty-winners/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/2021-goty-winners/index.html	(from https://obsidian.md/blog/2023-goty-winners/)
22:22:24	11251577/11251577	---M--	200	added ('OK')	video/mp4	etag:%22670966f5-abaf79%22	https://obsidian.md/images/canvas/canvas-hero.mp4	C:/My%20Websites/cyberdeep_web/obsidian.md/images/canvas/canvas-hero.mp4	(from https://obsidian.md/canvas)
22:22:25	92914/92914	---M--	200	added ('OK')	image/gif	etag:%22670966f5-16af2%22	https://obsidian.md/images/blog/table-editing.gif	C:/My%20Websites/cyberdeep_web/obsidian.md/images/blog/table-editing.gif	(from https://obsidian.md/blog/goodbye-legacy-editor/)
22:22:25	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:25%20GMT	https://obsidian.md/blog/free-your-notes	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/free-your-notes	(from https://obsidian.md/blog/apple-notes-export/)
22:22:25	804933/804933	---M--	200	added ('OK')	image/png	etag:%22670966f5-c4845%22	https://obsidian.md/images/blog/remove-legacy-editor.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/blog/remove-legacy-editor.png	(from https://obsidian.md/blog/goodbye-legacy-editor/)
22:22:26	65335/65335	---M--	200	added ('OK')	image/png	etag:%22670966f5-ff37%22	https://obsidian.md/images/blog/import-apple-notes.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/blog/import-apple-notes.png	(from https://obsidian.md/blog/apple-notes-export/)
22:22:26	17761/17761	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/plugins?id=obsidian-importer	C:/My%20Websites/cyberdeep_web/obsidian.md/plugins360d.html	(from https://obsidian.md/blog/free-your-notes/)
22:22:26	43530/43530	---M--	200	added ('OK')	image/png	etag:%22670966f5-aa0a%22	https://obsidian.md/images/2023-06-logo-reductions.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/2023-06-logo-reductions.png	(from https://obsidian.md/blog/new-obsidian-icon/)
22:22:27	5429/5429	---M-Z	200	added ('OK')	application/javascript	etag:W/%22670966f5-1535%22	https://obsidian.md/logogen.js	C:/My%20Websites/cyberdeep_web/obsidian.md/logogen.js	(from https://obsidian.md/blog/new-obsidian-icon/)
22:22:28	79634/79634	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2018:22:37%20GMT	https://forum.obsidian.md/uploads/default/original/3X/6/f/6f7973320e134c5c674535f238e4c1a1a317149f.png	C:/My%20Websites/cyberdeep_web/forum.obsidian.md/uploads/default/original/3X/6/f/6f7973320e134c5c674535f238e4c1a1a317149f.png	(from https://obsidian.md/blog/2022-goty-winners/)
22:22:30	162945/162945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Feb%202023%2019:05:12%20GMT	https://forum.obsidian.md/uploads/default/original/3X/e/3/e343f2208d01a4a88ff995f06a600a36fc7f9884.jpeg	C:/My%20Websites/cyberdeep_web/forum.obsidian.md/uploads/default/original/3X/e/3/e343f2208d01a4a88ff995f06a600a36fc7f9884.jpg	(from https://obsidian.md/blog/2022-goty-winners/)
22:22:31	443478/443478	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2019:09:31%20GMT	https://forum.obsidian.md/uploads/default/original/3X/b/b/bbc748cbadf4ac049fd74a7cfada27698a6bdee6.png	C:/My%20Websites/cyberdeep_web/forum.obsidian.md/uploads/default/original/3X/b/b/bbc748cbadf4ac049fd74a7cfada27698a6bdee6.png	(from https://obsidian.md/blog/2022-goty-winners/)
22:22:32	624787/624787	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Oct%202024%2014:22:31%20GMT	https://raw.githubusercontent.com/catppuccin/obsidian/main/assets/screenshot-hq.png	C:/My%20Websites/cyberdeep_web/raw.githubusercontent.com/catppuccin/obsidian/main/assets/screenshot-hq.png	(from https://obsidian.md/blog/2022-goty-winners/)
22:22:34	25664/25664	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/2022-obsidian-october-announcement/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/2022-obsidian-october-announcement/index.html	(from https://obsidian.md/blog/page/2/)
22:22:34	327615/327615	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2023:14:16%20GMT	https://forum.obsidian.md/uploads/default/original/3X/a/3/a3685f32c1c2c20f4dd31e3a0a9040a07fbab3d7.png	C:/My%20Websites/cyberdeep_web/forum.obsidian.md/uploads/default/original/3X/a/3/a3685f32c1c2c20f4dd31e3a0a9040a07fbab3d7.png	(from https://obsidian.md/blog/2022-obsidian-october-winners/)
22:22:35	27708/27708	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/how-to-update-plugins-to-support-pop-out-windows/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/how-to-update-plugins-to-support-pop-out-windows/index.html	(from https://obsidian.md/blog/page/2/)
22:22:36	36124/36124	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/1-0-theme-migration-guide/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/1-0-theme-migration-guide/index.html	(from https://obsidian.md/blog/page/2/)
22:22:36	804268/804268	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202022%2023:14:53%20GMT	https://forum.obsidian.md/uploads/default/original/3X/f/9/f9392760c33cc784b46b6d7bb0745c0ae8466451.jpeg	C:/My%20Websites/cyberdeep_web/forum.obsidian.md/uploads/default/original/3X/f/9/f9392760c33cc784b46b6d7bb0745c0ae8466451.jpg	(from https://obsidian.md/blog/2022-obsidian-october-winners/)
22:22:37	27187/27187	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/codemirror-6-migration-guide/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/codemirror-6-migration-guide/index.html	(from https://obsidian.md/blog/page/2/)
22:22:37	25115/25115	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/2021-goty-nominations/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/2021-goty-nominations/index.html	(from https://obsidian.md/blog/page/2/)
22:22:38	27841/27841	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/live-preview-update/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/live-preview-update/index.html	(from https://obsidian.md/blog/page/2/)
22:22:39	27619/27619	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/last-chance-to-get-early-bird/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/last-chance-to-get-early-bird/index.html	(from https://obsidian.md/blog/page/2/)
22:22:39	23999/23999	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/2021-obsidian-october-winners/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/2021-obsidian-october-winners/index.html	(from https://obsidian.md/blog/page/2/)
22:22:39	25528/25528	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/2021-obsidian-october-announcement/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/2021-obsidian-october-announcement/index.html	(from https://obsidian.md/blog/page/2/)
22:22:40	25511/25511	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/blog/2020-goty-nominations/	C:/My%20Websites/cyberdeep_web/obsidian.md/blog/2020-goty-nominations/index.html	(from https://obsidian.md/blog/page/2/)
22:22:41	20428/20428	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-06-08-mobile-v1.6.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-06-08-mobile-v1.6.3/index.html	(from https://obsidian.md/changelog/2024-06-20-desktop-v1.6.4/)
22:22:41	20625/20625	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-06-08-desktop-v1.6.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-06-08-desktop-v1.6.3/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:41	22943/22943	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-06-07-mobile-v1.6.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-06-07-mobile-v1.6.2/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:42	21635/21635	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-06-04-mobile-v1.6.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-06-04-mobile-v1.6.2/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:42	21944/21944	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-06-04-desktop-v1.6.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-06-04-desktop-v1.6.2/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:43	22891/22891	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-05-22-mobile-v1.6.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-05-22-mobile-v1.6.1/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:43	22970/22970	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-05-22-desktop-v1.6.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-05-22-desktop-v1.6.1/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:44	27706/27706	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-05-09-desktop-v1.6.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-05-09-desktop-v1.6.0/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:44	20430/20430	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-31-mobile-v1.5.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-31-mobile-v1.5.12/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:45	20372/20372	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-31-desktop-v1.5.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-31-desktop-v1.5.12/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:45	23954/23954	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-19-mobile-v1.5.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-19-mobile-v1.5.11/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:45	22571/22571	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-19-desktop-v1.5.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-19-desktop-v1.5.11/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:45	22048/22048	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-13-mobile-v1.5.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-13-mobile-v1.5.11/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:47	22060/22060	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-13-desktop-v1.5.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-13-desktop-v1.5.11/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:47	20720/20720	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-04-desktop-v1.5.10/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-04-desktop-v1.5.10/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:47	21469/21469	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-04-desktop-v1.5.9/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-04-desktop-v1.5.9/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:47	22615/22615	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-03-04-mobile-v1.5.9/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-03-04-mobile-v1.5.9/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:49	25017/25017	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-22-desktop-v1.5.8/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-22-desktop-v1.5.8/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:49	21664/21664	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-22-mobile-v1.5.8/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-22-mobile-v1.5.8/index.html	(from https://obsidian.md/changelog/page/2/)
22:22:49	20746/20746	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-20-mobile-v1.5.7/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-20-mobile-v1.5.7/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:49	20743/20743	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-21-desktop-v1.5.8/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-21-desktop-v1.5.8/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:49	20917/20917	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-20-desktop-v1.5.7/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-20-desktop-v1.5.7/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:50	20746/20746	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-16-mobile-v1.5.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-16-mobile-v1.5.6/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:50	21234/21234	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-16-desktop-v1.5.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-16-desktop-v1.5.6/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:50	20884/20884	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-13-mobile-v1.5.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-13-mobile-v1.5.5/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:50	634138/634138	---M--	200	added ('OK')	image/png	etag:%22e9e7c9a71abb3264c49b9525b521775d%22	https://user-images.githubusercontent.com/693981/228591430-6583bd93-f289-4ebb-ad5e-471db25f808e.png	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/228591430-6583bd93-f289-4ebb-ad5e-471db25f808e.png	(from https://obsidian.md/changelog/2023-03-29-desktop-v1.2/)
22:22:50	21556/21556	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-13-desktop-v1.5.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-13-desktop-v1.5.5/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:50	21346/21346	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-06-mobile-v1.5.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-06-mobile-v1.5.4/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:51	23829/23829	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2024-02-06-desktop-v1.5.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2024-02-06-desktop-v1.5.4/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:51	21970/21970	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-12-26-desktop-v1.5.3-diff/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-12-26-desktop-v1.5.3-diff/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:51	266991/266991	---M--	200	added ('OK')	image/png	etag:%22615992b2beecb32d2d31fb0358d618fd%22	https://user-images.githubusercontent.com/693981/228591803-06d2bb79-8192-427b-8c6e-daaef08c84ec.png	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/228591803-06d2bb79-8192-427b-8c6e-daaef08c84ec.png	(from https://obsidian.md/changelog/2023-03-29-desktop-v1.2/)
22:22:51	23358/23358	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-12-12-desktop-v1.5.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-12-12-desktop-v1.5.2/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:51	21686/21686	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-11-29-desktop-v1.5.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-11-29-desktop-v1.5.1/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:52	21736/21736	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-10-13-mobile-v1.4.16/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-10-13-mobile-v1.4.16/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:52	336244/336244	---M--	200	added ('OK')	image/png	etag:%22481bf3efc04b5caa55eaabcd94f64531%22	https://user-images.githubusercontent.com/693981/228592343-74ad4f95-3efe-409e-8f3e-435b3741e334.png	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/228592343-74ad4f95-3efe-409e-8f3e-435b3741e334.png	(from https://obsidian.md/changelog/2023-03-29-desktop-v1.2/)
22:22:52	36010/36010	---M--	200	added ('OK')	image/png	etag:%2281021adf6bcfbb7d2c56c0af87a0b539%22	https://user-images.githubusercontent.com/693981/228592415-db073fdd-5140-4c99-bd2d-1e7b6d419a42.png	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/228592415-db073fdd-5140-4c99-bd2d-1e7b6d419a42.png	(from https://obsidian.md/changelog/2023-03-29-desktop-v1.2/)
22:22:52	20819/20819	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-10-10-mobile-v1.4.14/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-10-10-mobile-v1.4.14/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:52	21739/21739	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-10-13-desktop-v1.4.16/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-10-13-desktop-v1.4.16/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:52	22682/22682	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-10-10-desktop-v1.4.15/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-10-10-desktop-v1.4.15/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:53	71314/71314	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/page/4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/page/4/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:53	21411/21411	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-09-26-desktop-v1.4.14/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-09-26-desktop-v1.4.14/index.html	(from https://obsidian.md/changelog/page/3/)
22:22:53	20939/20939	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-15-desktop-v0.5.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-15-desktop-v0.5.3/index.html	(from https://obsidian.md/changelog/page/17/)
22:22:54	21917/21917	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-04-desktop-v0.4.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-04-desktop-v0.4.1/index.html	(from https://obsidian.md/changelog/page/17/)
22:22:54	69457/69457	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/page/15/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/page/15/index.html	(from https://obsidian.md/changelog/page/17/)
22:22:54	74550/74550	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/page/16/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/page/16/index.html	(from https://obsidian.md/changelog/page/17/)
22:22:55	2188321/2188321	---M--	200	added ('OK')	image/gif	etag:%22fbc9b86b0a3980ec56571eb0636d5d11%22	https://user-images.githubusercontent.com/693981/220686409-b09002a7-ba40-42df-a76e-79d513bd8526.gif	C:/My%20Websites/cyberdeep_web/user-images.githubusercontent.com/693981/220686409-b09002a7-ba40-42df-a76e-79d513bd8526.gif	(from https://obsidian.md/changelog/2023-02-22-desktop-v1.1/)
22:22:56	22560/22560	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-08-23-desktop-v1.4.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-08-23-desktop-v1.4.4/index.html	(from https://obsidian.md/changelog/2023-08-30-desktop-v1.4.5/)
22:22:56	20733/20733	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-06-01-mobile-v1.4.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-06-01-mobile-v1.4.6/index.html	(from https://obsidian.md/changelog/2023-06-26-desktop-v1.3.6/)
22:22:56	20541/20541	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2023-08-30-mobile-v1.4.8/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2023-08-30-mobile-v1.4.8/index.html	(from https://obsidian.md/changelog/2023-08-30-desktop-v1.4.5/)
